Postal/ZIP|Internet URL|Type|TotalDueBalance|Terms|Tamtagebal5|Tamtagebal4|Tamtagebal3|Tamtagebal2|Tamtagebal1|StdCh|Date|Prov/State|Name|Site|G/L Reference|Project|Phone|Row Pointer|Pamount|Pairvalue|Address|Address|Namount|Name|Invoice Seq|Invoice|Phone|Eurotamtagebal5|Eurotamtagebal4|Eurotamtagebal3|Eurotamtagebal2|Eurotamtagebal1|Europamount|Eurobalance2|Email|Date|Description|Address|Debit|Date|CustSeq|Customer|Address|Name|Currency|Currency|Postal/ZIP|Address|Credit|User Name|CreateDate|Country|Contact|City|Bank Transit Number|Name|Bank Account|Balance2|Balance1|Invoice|Number of Invoices|Address|Address|Address|Address
||Invoice||60|0|0|1157809.3|857237.86|3140630.96|I|23-04-21 0:00||MJSB|MJSB|1005988|Project: BALAKONG STORE|03-2287 3393|2c96b1e7-d794-4f96-a23e-540e21e7f2a6|2871.82|0|"MAKIN JUTA SDN BHD
1816, Jalan KPB 1,"|"MAKIN JUTA SDN BHD, 1816, Jalan KPB 1,, Kawasan Perindustrian Kg Baru Balakong, 43300 Seri Kembangan Selangor, 
P: 603 8961 3111"|0|GEOPANCAR S/B|0|1005988|03-2287 3390|0|0|0|0|0|0|0||30-04-21|60 Days|"GEOPANCAR S/B
NO. 50-1, JALAN MAAROF
BANGSAR BARU
59100 KUALA LUMPUR
03-2287 3390"||30-04-21|5|AR-G004|"GEOPANCAR S/B
NO. 50-1, JALAN MAAROF
BANGSAR BARU
59100 KUALA LUMPUR"|MAKIN JUTA SDN BHD|MYR|MYR||1816, Jalan KPB 1,|||||||        |Malayan Banking Bhd|5140 4842 1126|2871.82|2733753.67|1005988|1||59100 KUALA LUMPUR|BANGSAR BARU|NO. 50-1, JALAN MAAROF
||Invoice||60|0|0|1157809.3|857237.86|3140630.96|I|23-04-21 0:00||MJSB|MJSB|1006023|Project: BALAKONG STORE|03-2287 3393|03956863-d1e2-4d03-9274-b1500c69be64|8431.5|0|"MAKIN JUTA SDN BHD
1816, Jalan KPB 1,"|"MAKIN JUTA SDN BHD, 1816, Jalan KPB 1,, Kawasan Perindustrian Kg Baru Balakong, 43300 Seri Kembangan Selangor, 
P: 603 8961 3111"|0|GEOPANCAR S/B|0|1006023|03-2287 3390|0|0|0|0|0|0|0||30-04-21|60 Days|"GEOPANCAR S/B
NO. 50-1, JALAN MAAROF
BANGSAR BARU
59100 KUALA LUMPUR
03-2287 3390"||30-04-21|5|AR-G004|"GEOPANCAR S/B
NO. 50-1, JALAN MAAROF
BANGSAR BARU
59100 KUALA LUMPUR"|MAKIN JUTA SDN BHD|MYR|MYR||1816, Jalan KPB 1,|||||||        |Malayan Banking Bhd|5140 4842 1126|8431.5|2742185.17|1006023|1||59100 KUALA LUMPUR|BANGSAR BARU|NO. 50-1, JALAN MAAROF
||Invoice||60|0|0|1157809.3|857237.86|3140630.96|I|23-04-21 0:00||MJSB|MJSB|1006034|Project : P249 PLATINUM VICTORY|03-2287 3393|b52198b2-78a6-409e-ad2a-549ae0467d98|174068|0|"MAKIN JUTA SDN BHD
1816, Jalan KPB 1,"|"MAKIN JUTA SDN BHD, 1816, Jalan KPB 1,, Kawasan Perindustrian Kg Baru Balakong, 43300 Seri Kembangan Selangor, 
P: 603 8961 3111"|0|GEOPANCAR S/B|0|1006034|03-2287 3390|0|0|0|0|0|0|0||30-04-21|60 Days|"GEOPANCAR S/B
NO. 50-1, JALAN MAAROF
BANGSAR BARU
59100 KUALA LUMPUR
03-2287 3390"||30-04-21|14|AR-G004|"GEOPANCAR S/B
NO. 50-1, JALAN MAAROF
BANGSAR BARU
59100 KUALA LUMPUR"|MAKIN JUTA SDN BHD|MYR|MYR||1816, Jalan KPB 1,|||||||        |Malayan Banking Bhd|5140 4842 1126|174068|2916253.17|1006034|1||59100 KUALA LUMPUR|BANGSAR BARU|NO. 50-1, JALAN MAAROF
||Invoice||60|0|0|1157809.3|857237.86|3140630.96|I|23-04-21 0:00||MJSB|MJSB|1006073|Project : P250, KL NORTH ZL|03-2287 3393|7c00d6bb-2344-4614-bfa7-daff1cda6636|178661.2|0|"MAKIN JUTA SDN BHD
1816, Jalan KPB 1,"|"MAKIN JUTA SDN BHD, 1816, Jalan KPB 1,, Kawasan Perindustrian Kg Baru Balakong, 43300 Seri Kembangan Selangor, 
P: 603 8961 3111"|0|GEOPANCAR S/B|0|1006073|03-2287 3390|0|0|0|0|0|0|0||30-04-21|60 Days|"GEOPANCAR S/B
NO. 50-1, JALAN MAAROF
BANGSAR BARU
59100 KUALA LUMPUR
03-2287 3390"||30-04-21|15|AR-G004|"GEOPANCAR S/B
NO. 50-1, JALAN MAAROF
BANGSAR BARU
59100 KUALA LUMPUR"|MAKIN JUTA SDN BHD|MYR|MYR||1816, Jalan KPB 1,|||||||        |Malayan Banking Bhd|5140 4842 1126|178661.2|3094914.37|1006073|1||59100 KUALA LUMPUR|BANGSAR BARU|NO. 50-1, JALAN MAAROF
||Invoice||60|0|0|1157809.3|857237.86|3140630.96|I|23-04-21 0:00||MJSB|MJSB|1006099|Project: BALAKONG STORE|03-2287 3393|3b70e5b1-8ffc-4c9b-8949-ec33ed812dc5|2680|0|"MAKIN JUTA SDN BHD
1816, Jalan KPB 1,"|"MAKIN JUTA SDN BHD, 1816, Jalan KPB 1,, Kawasan Perindustrian Kg Baru Balakong, 43300 Seri Kembangan Selangor, 
P: 603 8961 3111"|0|GEOPANCAR S/B|0|1006099|03-2287 3390|0|0|0|0|0|0|0||30-04-21|60 Days|"GEOPANCAR S/B
NO. 50-1, JALAN MAAROF
BANGSAR BARU
59100 KUALA LUMPUR
03-2287 3390"||30-04-21|5|AR-G004|"GEOPANCAR S/B
NO. 50-1, JALAN MAAROF
BANGSAR BARU
59100 KUALA LUMPUR"|MAKIN JUTA SDN BHD|MYR|MYR||1816, Jalan KPB 1,|||||||        |Malayan Banking Bhd|5140 4842 1126|2680|3097594.37|1006099|1||59100 KUALA LUMPUR|BANGSAR BARU|NO. 50-1, JALAN MAAROF
||Invoice||60|0|0|1157809.3|857237.86|3140630.96|I|23-04-21 0:00||MJSB|MJSB|1006108|Project: BALAKONG STORE|03-2287 3393|3b662407-e37c-4b00-b150-71e8a8ed197d|1761.15|0|"MAKIN JUTA SDN BHD
1816, Jalan KPB 1,"|"MAKIN JUTA SDN BHD, 1816, Jalan KPB 1,, Kawasan Perindustrian Kg Baru Balakong, 43300 Seri Kembangan Selangor, 
P: 603 8961 3111"|0|GEOPANCAR S/B|0|1006108|03-2287 3390|0|0|0|0|0|0|0||30-04-21|60 Days|"GEOPANCAR S/B
NO. 50-1, JALAN MAAROF
BANGSAR BARU
59100 KUALA LUMPUR
03-2287 3390"||30-04-21|5|AR-G004|"GEOPANCAR S/B
NO. 50-1, JALAN MAAROF
BANGSAR BARU
59100 KUALA LUMPUR"|MAKIN JUTA SDN BHD|MYR|MYR||1816, Jalan KPB 1,|||||||        |Malayan Banking Bhd|5140 4842 1126|1761.15|3099355.52|1006108|1||59100 KUALA LUMPUR|BANGSAR BARU|NO. 50-1, JALAN MAAROF
||Invoice||60|0|0|1157809.3|857237.86|3140630.96|I|23-04-21 0:00||MJSB|MJSB|1006119|Project : P250, KL NORTH ZL|03-2287 3393|cd25760c-af8f-41ed-8639-d719e27d85c3|163352.85|0|"MAKIN JUTA SDN BHD
1816, Jalan KPB 1,"|"MAKIN JUTA SDN BHD, 1816, Jalan KPB 1,, Kawasan Perindustrian Kg Baru Balakong, 43300 Seri Kembangan Selangor, 
P: 603 8961 3111"|0|GEOPANCAR S/B|0|1006119|03-2287 3390|0|0|0|0|0|0|0||30-04-21|60 Days|"GEOPANCAR S/B
NO. 50-1, JALAN MAAROF
BANGSAR BARU
59100 KUALA LUMPUR
03-2287 3390"||30-04-21|15|AR-G004|"GEOPANCAR S/B
NO. 50-1, JALAN MAAROF
BANGSAR BARU
59100 KUALA LUMPUR"|MAKIN JUTA SDN BHD|MYR|MYR||1816, Jalan KPB 1,|||||||        |Malayan Banking Bhd|5140 4842 1126|163352.85|3262708.37|1006119|1||59100 KUALA LUMPUR|BANGSAR BARU|NO. 50-1, JALAN MAAROF
||Invoice|||0|0|1157809.3|857237.86|3140630.96|I|23-04-21 0:00||MJSB|MJSB|1006142|Project: KLN LAND, SEGAMBUT, KL|03-2287 3393|9db3a5f6-beed-44f0-9300-f14c135ad05c|17453.92|0|"MAKIN JUTA SDN BHD
1816, Jalan KPB 1,"|"MAKIN JUTA SDN BHD, 1816, Jalan KPB 1,, Kawasan Perindustrian Kg Baru Balakong, 43300 Seri Kembangan Selangor, 
P: 603 8961 3111"|0|GEOPANCAR S/B|0|1006142|03-2287 3390|0|0|0|0|0|0|0||30-04-21|60 Days|"GEOPANCAR S/B
NO. 50-1, JALAN MAAROF
BANGSAR BARU
59100 KUALA LUMPUR
03-2287 3390"||30-04-21|21|AR-G004|"GEOPANCAR S/B
NO. 50-1, JALAN MAAROF
BANGSAR BARU
59100 KUALA LUMPUR"|MAKIN JUTA SDN BHD|MYR|MYR||1816, Jalan KPB 1,|||||||        |Malayan Banking Bhd|5140 4842 1126|17453.92|3280162.29|1006142|1||59100 KUALA LUMPUR|BANGSAR BARU|NO. 50-1, JALAN MAAROF
||Invoice||60|0|0|1157809.3|857237.86|3140630.96|I|23-04-21 0:00||MJSB|MJSB|1006203|Project: P248 M LUNA|03-2287 3393|791df339-23b9-4455-8def-4e46dc13ddf9|139696.4|0|"MAKIN JUTA SDN BHD
1816, Jalan KPB 1,"|"MAKIN JUTA SDN BHD, 1816, Jalan KPB 1,, Kawasan Perindustrian Kg Baru Balakong, 43300 Seri Kembangan Selangor, 
P: 603 8961 3111"|0|GEOPANCAR S/B|0|1006203|03-2287 3390|0|0|0|0|0|0|0||31-05-21|60 Days|"GEOPANCAR S/B
NO. 50-1, JALAN MAAROF
BANGSAR BARU
59100 KUALA LUMPUR
03-2287 3390"||31-05-21|10|AR-G004|"GEOPANCAR S/B
NO. 50-1, JALAN MAAROF
BANGSAR BARU
59100 KUALA LUMPUR"|MAKIN JUTA SDN BHD|MYR|MYR||1816, Jalan KPB 1,|||||||        |Malayan Banking Bhd|5140 4842 1126|139696.4|3419858.69|1006203|1||59100 KUALA LUMPUR|BANGSAR BARU|NO. 50-1, JALAN MAAROF
||Invoice||60|0|0|1157809.3|857237.86|3140630.96|I|23-04-21 0:00||MJSB|MJSB|1006261|Project : P249 PLATINUM VICTORY|03-2287 3393|4ef300d4-0201-43e6-bc91-5a77986e7e31|123945.1|0|"MAKIN JUTA SDN BHD
1816, Jalan KPB 1,"|"MAKIN JUTA SDN BHD, 1816, Jalan KPB 1,, Kawasan Perindustrian Kg Baru Balakong, 43300 Seri Kembangan Selangor, 
P: 603 8961 3111"|0|GEOPANCAR S/B|0|1006261|03-2287 3390|0|0|0|0|0|0|0||31-05-21|60 Days|"GEOPANCAR S/B
NO. 50-1, JALAN MAAROF
BANGSAR BARU
59100 KUALA LUMPUR
03-2287 3390"||31-05-21|14|AR-G004|"GEOPANCAR S/B
NO. 50-1, JALAN MAAROF
BANGSAR BARU
59100 KUALA LUMPUR"|MAKIN JUTA SDN BHD|MYR|MYR||1816, Jalan KPB 1,|||||||        |Malayan Banking Bhd|5140 4842 1126|123945.1|3543803.79|1006261|1||59100 KUALA LUMPUR|BANGSAR BARU|NO. 50-1, JALAN MAAROF
||Invoice||60|0|0|1157809.3|857237.86|3140630.96|I|23-04-21 0:00||MJSB|MJSB|1006264|Project: BALAKONG STORE|03-2287 3393|49637ef0-b031-4a59-b281-ef4a71798838|4190|0|"MAKIN JUTA SDN BHD
1816, Jalan KPB 1,"|"MAKIN JUTA SDN BHD, 1816, Jalan KPB 1,, Kawasan Perindustrian Kg Baru Balakong, 43300 Seri Kembangan Selangor, 
P: 603 8961 3111"|0|GEOPANCAR S/B|0|1006264|03-2287 3390|0|0|0|0|0|0|0||31-05-21|60 Days|"GEOPANCAR S/B
NO. 50-1, JALAN MAAROF
BANGSAR BARU
59100 KUALA LUMPUR
03-2287 3390"||31-05-21|5|AR-G004|"GEOPANCAR S/B
NO. 50-1, JALAN MAAROF
BANGSAR BARU
59100 KUALA LUMPUR"|MAKIN JUTA SDN BHD|MYR|MYR||1816, Jalan KPB 1,|||||||        |Malayan Banking Bhd|5140 4842 1126|4190|3547993.79|1006264|1||59100 KUALA LUMPUR|BANGSAR BARU|NO. 50-1, JALAN MAAROF
||Invoice||60|0|0|1157809.3|857237.86|3140630.96|I|23-04-21 0:00||MJSB|MJSB|1006387|Project: BALAKONG STORE|03-2287 3393|96ef3e2a-2d20-4079-a800-4099a2fe138d|87423.75|0|"MAKIN JUTA SDN BHD
1816, Jalan KPB 1,"|"MAKIN JUTA SDN BHD, 1816, Jalan KPB 1,, Kawasan Perindustrian Kg Baru Balakong, 43300 Seri Kembangan Selangor, 
P: 603 8961 3111"|0|GEOPANCAR S/B|0|1006387|03-2287 3390|0|0|0|0|0|0|0||31-05-21|60 Days|"GEOPANCAR S/B
NO. 50-1, JALAN MAAROF
BANGSAR BARU
59100 KUALA LUMPUR
03-2287 3390"||31-05-21|5|AR-G004|"GEOPANCAR S/B
NO. 50-1, JALAN MAAROF
BANGSAR BARU
59100 KUALA LUMPUR"|MAKIN JUTA SDN BHD|MYR|MYR||1816, Jalan KPB 1,|||||||        |Malayan Banking Bhd|5140 4842 1126|87423.75|3635417.54|1006387|1||59100 KUALA LUMPUR|BANGSAR BARU|NO. 50-1, JALAN MAAROF
||Invoice||60|0|0|1157809.3|857237.86|3140630.96|I|23-04-21 0:00||MJSB|MJSB|1006505|Project: BALAKONG STORE|03-2287 3393|e00bfb7a-1b4f-493c-8ee5-da2e466f10ad|5865|0|"MAKIN JUTA SDN BHD
1816, Jalan KPB 1,"|"MAKIN JUTA SDN BHD, 1816, Jalan KPB 1,, Kawasan Perindustrian Kg Baru Balakong, 43300 Seri Kembangan Selangor, 
P: 603 8961 3111"|0|GEOPANCAR S/B|0|1006505|03-2287 3390|0|0|0|0|0|0|0||31-05-21|60 Days|"GEOPANCAR S/B
NO. 50-1, JALAN MAAROF
BANGSAR BARU
59100 KUALA LUMPUR
03-2287 3390"||31-05-21|5|AR-G004|"GEOPANCAR S/B
NO. 50-1, JALAN MAAROF
BANGSAR BARU
59100 KUALA LUMPUR"|MAKIN JUTA SDN BHD|MYR|MYR||1816, Jalan KPB 1,|||||||        |Malayan Banking Bhd|5140 4842 1126|5865|3641282.54|1006505|1||59100 KUALA LUMPUR|BANGSAR BARU|NO. 50-1, JALAN MAAROF
||Invoice||60|0|0|1157809.3|857237.86|3140630.96|I|23-04-21 0:00||MJSB|MJSB|1006507|Project: BALAKONG STORE|03-2287 3393|ce99922c-ca6a-4f00-a149-04006550c120|1000|0|"MAKIN JUTA SDN BHD
1816, Jalan KPB 1,"|"MAKIN JUTA SDN BHD, 1816, Jalan KPB 1,, Kawasan Perindustrian Kg Baru Balakong, 43300 Seri Kembangan Selangor, 
P: 603 8961 3111"|0|GEOPANCAR S/B|0|1006507|03-2287 3390|0|0|0|0|0|0|0||31-05-21|60 Days|"GEOPANCAR S/B
NO. 50-1, JALAN MAAROF
BANGSAR BARU
59100 KUALA LUMPUR
03-2287 3390"||31-05-21|5|AR-G004|"GEOPANCAR S/B
NO. 50-1, JALAN MAAROF
BANGSAR BARU
59100 KUALA LUMPUR"|MAKIN JUTA SDN BHD|MYR|MYR||1816, Jalan KPB 1,|||||||        |Malayan Banking Bhd|5140 4842 1126|1000|3642282.54|1006507|1||59100 KUALA LUMPUR|BANGSAR BARU|NO. 50-1, JALAN MAAROF
||Invoice||60|0|0|1157809.3|857237.86|3140630.96|I|23-04-21 0:00||MJSB|MJSB|1006517|Project: P253 - KAPAS HILLTOP, BANGSAR, KL|03-2287 3393|f6cb6373-39a9-4026-bad3-2c1e8e04b7ef|87268.2|0|"MAKIN JUTA SDN BHD
1816, Jalan KPB 1,"|"MAKIN JUTA SDN BHD, 1816, Jalan KPB 1,, Kawasan Perindustrian Kg Baru Balakong, 43300 Seri Kembangan Selangor, 
P: 603 8961 3111"|0|GEOPANCAR S/B|0|1006517|03-2287 3390|0|0|0|0|0|0|0||31-05-21|60 Days|"GEOPANCAR S/B
NO. 50-1, JALAN MAAROF
BANGSAR BARU
59100 KUALA LUMPUR
03-2287 3390"||31-05-21|22|AR-G004|"GEOPANCAR S/B
NO. 50-1, JALAN MAAROF
BANGSAR BARU
59100 KUALA LUMPUR"|MAKIN JUTA SDN BHD|MYR|MYR||1816, Jalan KPB 1,|||||||        |Malayan Banking Bhd|5140 4842 1126|87268.2|3729550.74|1006517|1||59100 KUALA LUMPUR|BANGSAR BARU|NO. 50-1, JALAN MAAROF
||Invoice||60|0|0|1157809.3|857237.86|3140630.96|I|23-04-21 0:00||MJSB|MJSB|1006584|Project: P253 - KAPAS HILLTOP, BANGSAR, KL|03-2287 3393|774fc73d-ccb4-4fa5-9cde-62ca156c7866|42260.8|0|"MAKIN JUTA SDN BHD
1816, Jalan KPB 1,"|"MAKIN JUTA SDN BHD, 1816, Jalan KPB 1,, Kawasan Perindustrian Kg Baru Balakong, 43300 Seri Kembangan Selangor, 
P: 603 8961 3111"|0|GEOPANCAR S/B|0|1006584|03-2287 3390|0|0|0|0|0|0|0||31-05-21|60 Days|"GEOPANCAR S/B
NO. 50-1, JALAN MAAROF
BANGSAR BARU
59100 KUALA LUMPUR
03-2287 3390"||31-05-21|22|AR-G004|"GEOPANCAR S/B
NO. 50-1, JALAN MAAROF
BANGSAR BARU
59100 KUALA LUMPUR"|MAKIN JUTA SDN BHD|MYR|MYR||1816, Jalan KPB 1,|||||||        |Malayan Banking Bhd|5140 4842 1126|42260.8|3771811.54|1006584|1||59100 KUALA LUMPUR|BANGSAR BARU|NO. 50-1, JALAN MAAROF
||Invoice||60|0|0|1157809.3|857237.86|3140630.96|I|23-04-21 0:00||MJSB|MJSB|1006661|Project: P248 M LUNA|03-2287 3393|9cf8bf07-93f3-4676-8154-7fcbbc0037fb|121790|0|"MAKIN JUTA SDN BHD
1816, Jalan KPB 1,"|"MAKIN JUTA SDN BHD, 1816, Jalan KPB 1,, Kawasan Perindustrian Kg Baru Balakong, 43300 Seri Kembangan Selangor, 
P: 603 8961 3111"|0|GEOPANCAR S/B|0|1006661|03-2287 3390|0|0|0|0|0|0|0||31-05-21|60 Days|"GEOPANCAR S/B
NO. 50-1, JALAN MAAROF
BANGSAR BARU
59100 KUALA LUMPUR
03-2287 3390"||31-05-21|10|AR-G004|"GEOPANCAR S/B
NO. 50-1, JALAN MAAROF
BANGSAR BARU
59100 KUALA LUMPUR"|MAKIN JUTA SDN BHD|MYR|MYR||1816, Jalan KPB 1,|||||||        |Malayan Banking Bhd|5140 4842 1126|121790|3893601.54|1006661|1||59100 KUALA LUMPUR|BANGSAR BARU|NO. 50-1, JALAN MAAROF
||Invoice||60|0|0|1157809.3|857237.86|3140630.96|I|23-04-21 0:00||MJSB|MJSB|1006669|Project: BALAKONG STORE|03-2287 3393|642f7f37-aab4-449f-8dda-c23ba9e123b4|705|0|"MAKIN JUTA SDN BHD
1816, Jalan KPB 1,"|"MAKIN JUTA SDN BHD, 1816, Jalan KPB 1,, Kawasan Perindustrian Kg Baru Balakong, 43300 Seri Kembangan Selangor, 
P: 603 8961 3111"|0|GEOPANCAR S/B|0|1006669|03-2287 3390|0|0|0|0|0|0|0||31-05-21|60 Days|"GEOPANCAR S/B
NO. 50-1, JALAN MAAROF
BANGSAR BARU
59100 KUALA LUMPUR
03-2287 3390"||31-05-21|5|AR-G004|"GEOPANCAR S/B
NO. 50-1, JALAN MAAROF
BANGSAR BARU
59100 KUALA LUMPUR"|MAKIN JUTA SDN BHD|MYR|MYR||1816, Jalan KPB 1,|||||||        |Malayan Banking Bhd|5140 4842 1126|705|3894306.54|1006669|1||59100 KUALA LUMPUR|BANGSAR BARU|NO. 50-1, JALAN MAAROF
||Invoice||60|0|0|1157809.3|857237.86|3140630.96|I|23-04-21 0:00||MJSB|MJSB|1006703|Project: BALAKONG STORE|03-2287 3393|a85054e4-9441-49c7-b183-a316de95259e|9730|0|"MAKIN JUTA SDN BHD
1816, Jalan KPB 1,"|"MAKIN JUTA SDN BHD, 1816, Jalan KPB 1,, Kawasan Perindustrian Kg Baru Balakong, 43300 Seri Kembangan Selangor, 
P: 603 8961 3111"|0|GEOPANCAR S/B|0|1006703|03-2287 3390|0|0|0|0|0|0|0||31-05-21|60 Days|"GEOPANCAR S/B
NO. 50-1, JALAN MAAROF
BANGSAR BARU
59100 KUALA LUMPUR
03-2287 3390"||31-05-21|5|AR-G004|"GEOPANCAR S/B
NO. 50-1, JALAN MAAROF
BANGSAR BARU
59100 KUALA LUMPUR"|MAKIN JUTA SDN BHD|MYR|MYR||1816, Jalan KPB 1,|||||||        |Malayan Banking Bhd|5140 4842 1126|9730|3904036.54|1006703|1||59100 KUALA LUMPUR|BANGSAR BARU|NO. 50-1, JALAN MAAROF
||Invoice||60|0|0|1157809.3|857237.86|3140630.96|I|23-04-21 0:00||MJSB|MJSB|1006734|Project : P250, KL NORTH ZL|03-2287 3393|7525eecf-a94d-497c-967c-cffadffd4c7c|164257.6|0|"MAKIN JUTA SDN BHD
1816, Jalan KPB 1,"|"MAKIN JUTA SDN BHD, 1816, Jalan KPB 1,, Kawasan Perindustrian Kg Baru Balakong, 43300 Seri Kembangan Selangor, 
P: 603 8961 3111"|0|GEOPANCAR S/B|0|1006734|03-2287 3390|0|0|0|0|0|0|0||31-05-21|60 Days|"GEOPANCAR S/B
NO. 50-1, JALAN MAAROF
BANGSAR BARU
59100 KUALA LUMPUR
03-2287 3390"||31-05-21|15|AR-G004|"GEOPANCAR S/B
NO. 50-1, JALAN MAAROF
BANGSAR BARU
59100 KUALA LUMPUR"|MAKIN JUTA SDN BHD|MYR|MYR||1816, Jalan KPB 1,|||||||        |Malayan Banking Bhd|5140 4842 1126|164257.6|4068294.14|1006734|1||59100 KUALA LUMPUR|BANGSAR BARU|NO. 50-1, JALAN MAAROF
||Invoice||60|0|0|1157809.3|857237.86|3140630.96|I|23-04-21 0:00||MJSB|MJSB|1006759|Project: BALAKONG STORE|03-2287 3393|97b7824e-5d0c-49c3-ab0d-10fad91bba7d|17395|0|"MAKIN JUTA SDN BHD
1816, Jalan KPB 1,"|"MAKIN JUTA SDN BHD, 1816, Jalan KPB 1,, Kawasan Perindustrian Kg Baru Balakong, 43300 Seri Kembangan Selangor, 
P: 603 8961 3111"|0|GEOPANCAR S/B|0|1006759|03-2287 3390|0|0|0|0|0|0|0||30-05-21|60 Days|"GEOPANCAR S/B
NO. 50-1, JALAN MAAROF
BANGSAR BARU
59100 KUALA LUMPUR
03-2287 3390"||30-05-21|5|AR-G004|"GEOPANCAR S/B
NO. 50-1, JALAN MAAROF
BANGSAR BARU
59100 KUALA LUMPUR"|MAKIN JUTA SDN BHD|MYR|MYR||1816, Jalan KPB 1,|||||||        |Malayan Banking Bhd|5140 4842 1126|17395|4085689.14|1006759|1||59100 KUALA LUMPUR|BANGSAR BARU|NO. 50-1, JALAN MAAROF
||Invoice||60|0|0|1157809.3|857237.86|3140630.96|I|23-04-21 0:00||MJSB|MJSB|1006767|Project : P250, KL NORTH ZL|03-2287 3393|2ac738a5-b606-4439-9931-18f40aca27f3|150078.12|0|"MAKIN JUTA SDN BHD
1816, Jalan KPB 1,"|"MAKIN JUTA SDN BHD, 1816, Jalan KPB 1,, Kawasan Perindustrian Kg Baru Balakong, 43300 Seri Kembangan Selangor, 
P: 603 8961 3111"|0|GEOPANCAR S/B|0|1006767|03-2287 3390|0|0|0|0|0|0|0||30-05-21|60 Days|"GEOPANCAR S/B
NO. 50-1, JALAN MAAROF
BANGSAR BARU
59100 KUALA LUMPUR
03-2287 3390"||30-05-21|15|AR-G004|"GEOPANCAR S/B
NO. 50-1, JALAN MAAROF
BANGSAR BARU
59100 KUALA LUMPUR"|MAKIN JUTA SDN BHD|MYR|MYR||1816, Jalan KPB 1,|||||||        |Malayan Banking Bhd|5140 4842 1126|150078.12|4235767.26|1006767|1||59100 KUALA LUMPUR|BANGSAR BARU|NO. 50-1, JALAN MAAROF
||Invoice||60|0|0|1157809.3|857237.86|3140630.96|I|23-04-21 0:00||MJSB|MJSB|1006823|Project: P244-AGILE TROPICANA, BKT BINTANG|03-2287 3393|77ed3f06-34cf-47d2-a43f-a5305cc6e6f6|124344|0|"MAKIN JUTA SDN BHD
1816, Jalan KPB 1,"|"MAKIN JUTA SDN BHD, 1816, Jalan KPB 1,, Kawasan Perindustrian Kg Baru Balakong, 43300 Seri Kembangan Selangor, 
P: 603 8961 3111"|0|GEOPANCAR S/B|0|1006823|03-2287 3390|0|0|0|0|0|0|0||30-06-21|60 Days|"GEOPANCAR S/B
NO. 50-1, JALAN MAAROF
BANGSAR BARU
59100 KUALA LUMPUR
03-2287 3390"||30-06-21|2|AR-G004|"GEOPANCAR S/B
NO. 50-1, JALAN MAAROF
BANGSAR BARU
59100 KUALA LUMPUR"|MAKIN JUTA SDN BHD|MYR|MYR||1816, Jalan KPB 1,|||||||        |Malayan Banking Bhd|5140 4842 1126|124344|4360111.26|1006823|1||59100 KUALA LUMPUR|BANGSAR BARU|NO. 50-1, JALAN MAAROF
||Invoice||60|0|0|1157809.3|857237.86|3140630.96|I|23-04-21 0:00||MJSB|MJSB|1006827|Project: BALAKONG STORE|03-2287 3393|49a0f593-86bd-45c6-ba3d-4b9bd0c6b8ac|21221.14|0|"MAKIN JUTA SDN BHD
1816, Jalan KPB 1,"|"MAKIN JUTA SDN BHD, 1816, Jalan KPB 1,, Kawasan Perindustrian Kg Baru Balakong, 43300 Seri Kembangan Selangor, 
P: 603 8961 3111"|0|GEOPANCAR S/B|0|1006827|03-2287 3390|0|0|0|0|0|0|0||30-06-21|60 Days|"GEOPANCAR S/B
NO. 50-1, JALAN MAAROF
BANGSAR BARU
59100 KUALA LUMPUR
03-2287 3390"||30-06-21|5|AR-G004|"GEOPANCAR S/B
NO. 50-1, JALAN MAAROF
BANGSAR BARU
59100 KUALA LUMPUR"|MAKIN JUTA SDN BHD|MYR|MYR||1816, Jalan KPB 1,|||||||        |Malayan Banking Bhd|5140 4842 1126|21221.14|4381332.4|1006827|1||59100 KUALA LUMPUR|BANGSAR BARU|NO. 50-1, JALAN MAAROF
||Invoice||60|0|0|1157809.3|857237.86|3140630.96|I|23-04-21 0:00||MJSB|MJSB|1006831|Project: P253 - KAPAS HILLTOP, BANGSAR, KL|03-2287 3393|fa261ca4-a9f7-4837-a14b-fc61ef0da4e4|6000|0|"MAKIN JUTA SDN BHD
1816, Jalan KPB 1,"|"MAKIN JUTA SDN BHD, 1816, Jalan KPB 1,, Kawasan Perindustrian Kg Baru Balakong, 43300 Seri Kembangan Selangor, 
P: 603 8961 3111"|0|GEOPANCAR S/B|0|1006831|03-2287 3390|0|0|0|0|0|0|0||30-06-21|60 Days|"GEOPANCAR S/B
NO. 50-1, JALAN MAAROF
BANGSAR BARU
59100 KUALA LUMPUR
03-2287 3390"||30-06-21|22|AR-G004|"GEOPANCAR S/B
NO. 50-1, JALAN MAAROF
BANGSAR BARU
59100 KUALA LUMPUR"|MAKIN JUTA SDN BHD|MYR|MYR||1816, Jalan KPB 1,|||||||        |Malayan Banking Bhd|5140 4842 1126|6000|4387332.4|1006831|1||59100 KUALA LUMPUR|BANGSAR BARU|NO. 50-1, JALAN MAAROF
